,id,datetime,température,vent,rafales,vent_direction,humidite,pt_de_rosee,pression,bio_meteo,radiation_solaire
31343,31344,2023-02-04 16:40:00,9.8,3.0,8.0,209.0,80.0,6.7,1036.4,9.8,5.0
31344,31345,2023-02-04 16:30:00,9.8,3.0,9.7,231.0,81.0,6.7,1036.2,9.8,9.0
31345,31346,2023-02-04 16:20:00,9.7,5.0,11.3,236.0,82.0,6.7,1036.3,9.4,16.0
31346,31347,2023-02-04 16:10:00,9.6,6.0,16.1,360.0,82.0,6.7,1036.1,8.8,21.0
31347,31348,2023-02-04 16:00:00,9.6,6.0,16.1,56.0,84.0,7.2,1036.2,8.8,28.0
31348,31349,2023-02-04 15:50:00,9.6,6.0,16.1,348.0,84.0,7.2,1036.1,8.8,39.0
31349,31350,2023-02-04 15:40:00,9.6,6.0,14.5,9.0,85.0,7.2,1036.2,8.8,47.0
31350,31351,2023-02-04 15:30:00,9.6,6.0,14.5,340.0,85.0,7.2,1036.2,8.8,60.0
31351,31352,2023-02-04 15:20:00,9.5,6.0,14.5,5.0,86.0,7.2,1036.2,8.7,70.0
31352,31353,2023-02-04 15:10:00,9.4,8.0,19.3,293.0,86.0,7.2,1036.0,8.2,70.0
31353,31354,2023-02-04 15:00:00,9.6,8.0,16.1,5.0,87.0,7.8,1036.1,8.5,84.0
31354,31355,2023-02-04 14:50:00,9.4,10.0,17.7,34.0,87.0,7.2,1036.2,7.9,84.0
31355,31356,2023-02-04 14:40:00,9.4,10.0,17.7,326.0,87.0,7.2,1036.1,7.9,84.0
31356,31357,2023-02-04 14:30:00,9.3,6.0,16.1,5.0,88.0,7.2,1036.0,8.5,84.0
31357,31358,2023-02-04 14:20:00,9.2,8.0,17.7,87.0,89.0,7.8,1036.0,8.0,86.0
31358,31359,2023-02-04 14:10:00,9.1,6.0,17.7,26.0,90.0,7.8,1036.1,8.2,97.0
31359,31360,2023-02-04 14:00:00,9.0,6.0,14.5,328.0,92.0,7.8,1036.1,8.1,86.0
31360,31361,2023-02-04 13:50:00,8.9,5.0,14.5,333.0,92.0,7.8,1036.1,8.5,84.0
31361,31362,2023-02-04 13:40:00,8.8,3.0,8.0,96.0,92.0,7.8,1036.1,8.8,76.0
31362,31363,2023-02-04 13:30:00,8.7,8.0,16.1,350.0,92.0,7.2,1036.0,7.4,49.0
31363,31364,2023-02-04 13:20:00,8.6,8.0,16.1,39.0,93.0,7.8,1036.1,7.3,62.0
31364,31365,2023-02-04 13:10:00,8.4,6.0,19.3,350.0,93.0,7.2,1036.0,7.4,90.0
31365,31366,2023-02-04 13:00:00,8.4,6.0,22.5,328.0,93.0,7.2,1036.0,7.4,83.0
31366,31367,2023-02-04 12:50:00,8.4,8.0,22.5,17.0,93.0,7.2,1036.0,7.1,37.0
31367,31368,2023-02-04 12:40:00,8.7,3.0,14.5,198.0,94.0,7.8,1036.0,8.7,28.0
31368,31369,2023-02-04 12:30:00,8.7,5.0,12.9,272.0,94.0,7.8,1036.0,8.3,42.0
31369,31370,2023-02-04 12:20:00,8.7,5.0,14.5,343.0,94.0,7.8,1036.1,8.3,53.0
31370,31371,2023-02-04 12:10:00,8.6,5.0,12.9,100.0,94.0,7.8,1036.1,8.2,79.0
31371,31372,2023-02-04 12:00:00,8.6,5.0,12.9,317.0,93.0,7.8,1036.1,8.2,58.0
31372,31373,2023-02-04 11:50:00,8.5,8.0,17.7,9.0,94.0,7.8,1036.1,7.2,69.0
31373,31374,2023-02-04 11:40:00,8.5,6.0,16.1,304.0,94.0,7.8,1036.1,7.6,62.0
31374,31375,2023-02-04 11:30:00,8.3,6.0,14.5,302.0,94.0,7.2,1036.2,7.3,95.0
31375,31376,2023-02-04 11:20:00,8.3,10.0,16.1,315.0,93.0,7.2,1036.2,6.6,42.0
31376,31377,2023-02-04 11:10:00,8.4,5.0,14.5,309.0,94.0,7.8,1036.2,7.9,67.0
31377,31378,2023-02-04 11:00:00,8.3,6.0,12.9,304.0,93.0,7.2,1036.2,7.3,47.0
31378,31379,2023-02-04 10:50:00,8.3,6.0,14.5,338.0,93.0,7.2,1036.3,7.3,42.0
31379,31380,2023-02-04 10:40:00,8.2,6.0,14.5,329.0,93.0,7.2,1036.2,7.2,42.0
31380,31381,2023-02-04 10:20:00,8.2,8.0,14.5,329.0,93.0,7.2,1036.1,6.8,47.0
31381,31382,2023-02-04 10:10:00,8.1,11.0,17.7,319.0,92.0,6.7,1036.0,6.1,39.0
31382,31383,2023-02-04 10:00:00,8.2,8.0,16.1,303.0,92.0,7.2,1035.9,6.8,40.0
31383,31384,2023-02-04 09:50:00,8.2,8.0,14.5,332.0,92.0,7.2,1035.9,6.8,40.0
31384,31385,2023-02-04 09:40:00,8.2,8.0,14.5,323.0,92.0,7.2,1035.8,6.8,39.0
31385,31386,2023-02-04 09:30:00,8.2,8.0,14.5,314.0,91.0,6.7,1035.8,6.8,47.0
31386,31387,2023-02-04 09:20:00,8.2,10.0,14.5,345.0,91.0,6.7,1035.8,6.5,54.0
31387,31388,2023-02-04 09:10:00,8.3,10.0,16.1,318.0,90.0,6.7,1035.7,6.6,49.0
31388,31389,2023-02-04 09:00:00,8.4,5.0,14.5,20.0,90.0,7.2,1035.6,7.9,40.0
31389,31390,2023-02-04 08:50:00,8.4,5.0,14.5,303.0,90.0,7.2,1035.5,7.9,42.0
31390,31391,2023-02-04 08:40:00,8.3,8.0,16.1,317.0,90.0,6.7,1035.6,6.9,28.0
31391,31392,2023-02-04 08:30:00,8.3,11.0,17.7,300.0,90.0,6.7,1035.5,6.3,28.0
31392,31393,2023-02-04 08:20:00,8.3,8.0,16.1,311.0,89.0,6.7,1035.4,6.9,26.0
31393,31394,2023-02-04 08:10:00,8.3,8.0,17.7,34.0,89.0,6.7,1035.4,6.9,21.0
31394,31395,2023-02-04 08:00:00,8.3,10.0,19.3,277.0,89.0,6.7,1035.4,6.6,14.0
31395,31396,2023-02-04 07:50:00,8.3,6.0,17.7,296.0,89.0,6.7,1035.3,7.3,12.0
31396,31397,2023-02-04 07:40:00,8.3,11.0,19.3,301.0,89.0,6.7,1035.2,6.3,11.0
31397,31398,2023-02-04 07:30:00,8.3,13.0,19.3,288.0,89.0,6.7,1035.1,6.0,
31398,31399,2023-02-04 07:20:00,8.4,11.0,22.5,274.0,89.0,6.7,1034.8,6.4,
31399,31400,2023-02-04 07:10:00,8.4,10.0,20.9,9.0,89.0,6.7,1034.8,6.7,
31400,31401,2023-02-04 07:00:00,8.5,11.0,19.3,350.0,89.0,6.7,1034.8,6.5,
31401,31402,2023-02-04 06:50:00,8.5,13.0,24.1,278.0,88.0,6.7,1034.8,6.3,
31402,31403,2023-02-04 06:40:00,8.5,15.0,25.7,360.0,88.0,6.7,1034.7,6.0,
31403,31404,2023-02-04 06:30:00,8.5,11.0,22.5,302.0,88.0,6.7,1034.7,6.5,
31404,31405,2023-02-04 06:20:00,8.6,8.0,16.1,315.0,88.0,6.7,1034.9,7.3,
31405,31406,2023-02-04 06:10:00,8.5,10.0,16.1,310.0,88.0,6.7,1034.8,6.8,
31406,31407,2023-02-04 06:00:00,8.5,11.0,19.3,313.0,88.0,6.7,1034.8,6.5,
31407,31408,2023-02-04 05:50:00,8.6,15.0,20.9,306.0,88.0,6.7,1034.7,6.2,
31408,31409,2023-02-04 05:40:00,8.6,16.0,22.5,316.0,88.0,6.7,1034.5,6.0,
31409,31410,2023-02-04 05:30:00,8.6,16.0,24.1,306.0,88.0,6.7,1034.5,6.0,
31410,31411,2023-02-04 05:20:00,8.6,16.0,25.7,306.0,88.0,6.7,1034.5,6.0,
31411,31412,2023-02-04 05:10:00,8.6,18.0,27.4,310.0,89.0,6.7,1034.5,5.8,
31412,31413,2023-02-04 05:00:00,8.7,11.0,20.9,111.0,89.0,7.2,1034.5,6.8,
31413,31414,2023-02-04 04:50:00,8.7,11.0,20.9,314.0,89.0,7.2,1034.4,6.8,
31414,31415,2023-02-04 04:40:00,8.7,8.0,22.5,360.0,89.0,7.2,1034.4,7.4,
31415,31416,2023-02-04 04:30:00,8.7,11.0,20.9,290.0,89.0,7.2,1034.3,6.8,
31416,31417,2023-02-04 04:20:00,8.7,13.0,22.5,230.0,89.0,7.2,1034.3,6.5,
31417,31418,2023-02-04 04:10:00,8.7,13.0,19.3,315.0,89.0,7.2,1034.2,6.5,
31418,31419,2023-02-04 04:00:00,8.8,11.0,20.9,304.0,89.0,7.2,1034.3,6.9,
31419,31420,2023-02-04 03:50:00,8.8,10.0,16.1,312.0,89.0,7.2,1034.2,7.2,
31420,31421,2023-02-04 03:40:00,8.8,8.0,19.3,284.0,89.0,7.2,1034.2,7.5,
31421,31422,2023-02-04 03:30:00,8.8,10.0,17.7,296.0,89.0,7.2,1034.2,7.2,
31422,31423,2023-02-04 03:20:00,8.8,13.0,19.3,255.0,89.0,7.2,1034.1,6.6,
31423,31424,2023-02-04 03:10:00,8.7,18.0,24.1,300.0,89.0,7.2,1034.1,5.9,
31424,31425,2023-02-04 03:00:00,8.8,18.0,25.7,309.0,89.0,7.2,1034.0,6.0,
31425,31426,2023-02-04 02:50:00,8.7,19.0,27.4,302.0,89.0,7.2,1034.0,5.7,
31426,31427,2023-02-04 02:40:00,8.7,18.0,27.4,301.0,89.0,7.2,1034.0,5.9,
31427,31428,2023-02-04 02:30:00,8.7,16.0,24.1,311.0,89.0,7.2,1034.1,6.1,
31428,31429,2023-02-04 02:20:00,8.7,19.0,29.0,317.0,88.0,6.7,1034.1,5.7,
31429,31430,2023-02-04 02:10:00,8.8,13.0,22.5,309.0,88.0,7.2,1034.1,6.6,
31430,31431,2023-02-04 02:00:00,8.8,19.0,29.0,327.0,88.0,7.2,1034.1,5.8,
31431,31432,2023-02-04 01:50:00,8.9,18.0,,,87.0,6.7,1034.3,6.1,
31432,31433,2023-02-04 01:40:00,9.0,11.0,20.9,330.0,87.0,7.2,1034.2,7.1,
31433,31434,2023-02-04 01:30:00,9.0,10.0,20.9,296.0,86.0,6.7,1034.3,7.4,
31434,31435,2023-02-04 01:20:00,9.0,10.0,19.3,286.0,86.0,6.7,1034.2,7.4,
31435,31436,2023-02-04 01:10:00,9.0,11.0,22.5,302.0,86.0,6.7,1034.2,7.1,
31436,31437,2023-02-04 01:00:00,9.0,13.0,19.3,335.0,86.0,6.7,1034.0,6.9,
31437,31438,2023-02-04 00:50:00,9.0,13.0,24.1,310.0,86.0,6.7,1034.0,6.9,
31438,31439,2023-02-04 00:40:00,9.1,6.0,19.3,300.0,85.0,6.7,1034.1,8.2,
31439,31440,2023-02-04 00:30:00,9.1,10.0,20.9,318.0,85.0,6.7,1034.1,7.5,
31440,31441,2023-02-04 00:20:00,9.1,10.0,17.7,332.0,85.0,6.7,1034.2,7.5,
31441,31442,2023-02-04 00:10:00,9.1,10.0,17.7,312.0,85.0,6.7,1034.1,7.5,
31442,31443,2023-02-04 00:00:00,9.1,13.0,20.9,319.0,85.0,6.7,1034.2,7.0,
31443,31444,2023-02-03 23:50:00,9.2,10.0,19.3,295.0,85.0,6.7,1034.3,7.6,
31444,31445,2023-02-03 23:40:00,9.2,6.0,16.1,322.0,85.0,6.7,1034.3,8.4,
31445,31446,2023-02-03 23:30:00,9.1,8.0,19.3,339.0,85.0,6.7,1034.3,7.9,
31446,31447,2023-02-03 23:20:00,9.1,11.0,20.9,298.0,85.0,6.7,1034.1,7.2,
31447,31448,2023-02-03 23:10:00,9.1,18.0,27.4,339.0,85.0,6.7,1034.0,6.4,
31448,31449,2023-02-03 23:00:00,9.1,15.0,27.4,305.0,85.0,6.7,1034.0,6.8,
31449,31450,2023-02-03 22:50:00,9.1,15.0,22.5,308.0,84.0,6.7,1034.1,6.8,
31450,31451,2023-02-03 22:40:00,9.1,16.0,24.1,264.0,84.0,6.7,1034.1,6.6,
31451,31452,2023-02-03 22:30:00,9.2,11.0,27.4,305.0,83.0,6.7,1034.2,7.4,
31452,31453,2023-02-03 22:20:00,9.2,11.0,24.1,307.0,83.0,6.7,1034.2,7.4,
31453,31454,2023-02-03 22:10:00,9.2,15.0,24.1,290.0,83.0,6.7,1034.2,6.9,
31454,31455,2023-02-03 22:00:00,9.3,11.0,27.4,116.0,82.0,6.1,1034.0,7.5,
31455,31456,2023-02-03 21:50:00,9.3,11.0,19.3,295.0,82.0,6.7,1034.2,7.5,
31456,31457,2023-02-03 21:40:00,9.3,15.0,22.5,303.0,82.0,6.7,1034.1,7.0,
31457,31458,2023-02-03 21:30:00,9.4,11.0,20.9,316.0,82.0,6.7,1034.2,7.6,
31458,31459,2023-02-03 21:20:00,9.4,13.0,24.1,304.0,82.0,6.7,1034.0,7.4,
31459,31460,2023-02-03 21:10:00,9.4,18.0,27.4,330.0,82.0,6.7,1034.0,6.8,
31460,31461,2023-02-03 21:00:00,9.4,18.0,,,81.0,6.1,1034.1,6.8,
31461,31462,2023-02-03 20:50:00,9.4,16.0,25.7,309.0,81.0,6.1,1033.9,6.9,
31462,31463,2023-02-03 20:40:00,9.4,19.0,,,82.0,6.7,1034.0,6.6,
31463,31464,2023-02-03 20:30:00,9.4,19.0,,,82.0,6.7,1033.9,6.6,
31464,31465,2023-02-03 20:20:00,9.4,19.0,,,82.0,6.7,1033.9,6.6,
31465,31466,2023-02-03 20:10:00,9.5,21.0,,,83.0,6.7,1033.7,6.6,
31466,31467,2023-02-03 20:00:00,9.6,21.0,,,82.0,6.7,1033.7,6.7,
31467,31468,2023-02-03 19:50:00,9.7,18.0,,,82.0,6.7,1033.7,7.1,
31468,31469,2023-02-03 19:40:00,9.8,13.0,25.7,306.0,81.0,6.7,1033.8,7.8,
31469,31470,2023-02-03 19:30:00,9.8,15.0,25.7,286.0,81.0,6.7,1033.7,7.6,
31470,31471,2023-02-03 19:20:00,9.8,15.0,24.1,9.0,81.0,6.7,1033.6,7.6,
31471,31472,2023-02-03 19:10:00,9.8,16.0,24.1,300.0,80.0,6.7,1033.6,7.4,
31472,31473,2023-02-03 19:00:00,9.8,15.0,24.1,298.0,80.0,6.7,1033.6,7.6,
31473,31474,2023-02-03 18:50:00,9.8,16.0,29.0,302.0,80.0,6.7,1033.3,7.4,
31474,31475,2023-02-03 18:40:00,9.8,16.0,25.7,305.0,80.0,6.7,1033.3,7.4,
31475,31476,2023-02-03 18:30:00,9.8,18.0,29.0,307.0,80.0,6.7,1033.2,7.3,
31476,31477,2023-02-03 18:20:00,9.8,13.0,,,80.0,6.7,1033.0,7.8,
31477,31478,2023-02-03 18:10:00,9.8,13.0,25.7,342.0,80.0,6.7,1033.0,7.8,
31478,31479,2023-02-03 18:00:00,9.8,11.0,22.5,290.0,81.0,6.7,1032.9,8.1,
31479,31480,2023-02-03 17:50:00,9.8,15.0,,,81.0,6.7,1032.9,7.6,
31480,31481,2023-02-03 17:40:00,9.8,11.0,20.9,333.0,81.0,6.7,1033.0,8.1,
31481,31482,2023-02-03 17:30:00,9.8,11.0,19.3,5.0,81.0,6.7,1033.0,8.1,
31482,31483,2023-02-03 17:20:00,9.8,11.0,20.9,245.0,81.0,6.7,1033.1,8.1,
31483,31484,2023-02-03 17:10:00,9.8,11.0,19.3,284.0,81.0,6.7,1033.1,8.1,
31484,31485,2023-02-03 17:00:00,9.8,10.0,19.3,277.0,82.0,6.7,1033.0,8.4,
31485,31486,2023-02-03 16:50:00,9.8,6.0,19.3,294.0,82.0,6.7,1033.0,9.1,
31486,31487,2023-02-03 16:40:00,9.7,10.0,22.5,121.0,82.0,6.7,1032.9,8.2,
31487,31488,2023-02-03 16:30:00,9.7,6.0,16.1,271.0,82.0,6.7,1032.8,8.9,
31488,31489,2023-02-03 16:20:00,9.7,6.0,17.7,355.0,83.0,6.7,1032.9,8.9,5.0
31489,31490,2023-02-03 16:10:00,9.7,5.0,14.5,247.0,83.0,6.7,1032.8,9.4,5.0
31490,31491,2023-02-03 16:00:00,9.6,8.0,19.3,275.0,83.0,6.7,1032.8,8.5,11.0
31491,31492,2023-02-03 15:50:00,9.6,6.0,17.7,235.0,83.0,6.7,1032.6,8.8,14.0
31492,31493,2023-02-03 15:40:00,9.5,8.0,16.1,248.0,83.0,6.7,1032.7,8.3,19.0
31493,31494,2023-02-03 15:30:00,9.4,8.0,16.1,216.0,83.0,6.7,1032.6,8.2,25.0
31494,31495,2023-02-03 15:20:00,9.4,10.0,16.1,143.0,83.0,6.7,1032.7,7.9,23.0
